latitude,longitude,acq_datetime,frp,satellite,confidence,daynight,source,weight
28.3167,114.5554,2026-07-31T01:39:00Z,19.05,Terra,74,D,MODIS_NRT,1
28.271,112.6782,2026-07-31T01:39:00Z,6.07,Terra,13,D,MODIS_NRT,1
27.9762,118.5429,2026-07-31T01:39:00Z,17.75,Terra,37,D,MODIS_NRT,1
27.5837,116.2653,2026-07-31T01:39:00Z,14.18,Terra,41,D,MODIS_NRT,1
27.8504,114.3851,2026-07-31T01:39:00Z,15.56,Terra,20,D,MODIS_NRT,1
27.7365,114.4474,2026-07-31T01:39:00Z,6.39,Terra,55,D,MODIS_NRT,1
27.6906,113.9205,2026-07-31T01:39:00Z,7.21,Terra,62,D,MODIS_NRT,1
45.2587,31.6732,2026-07-31T01:39:00Z,9.56,Aqua,41,N,MODIS_NRT,1
45.1426,36.6819,2026-07-31T01:39:00Z,10.42,Aqua,77,N,MODIS_NRT,1
48.7508,44.4326,2026-07-31T01:39:00Z,110.27,Aqua,100,N,MODIS_NRT,1
45.4655,41.1277,2026-07-31T01:39:00Z,18.98,Aqua,85,N,MODIS_NRT,1
45.4778,41.1163,2026-07-31T01:39:00Z,31.31,Aqua,100,N,MODIS_NRT,1
47.6963,37.0841,2026-07-31T01:39:00Z,6.57,Aqua,28,N,MODIS_NRT,1
48.4956,44.6337,2026-07-31T01:39:00Z,19.71,Aqua,52,N,MODIS_NRT,1
48.4997,44.6144,2026-07-31T01:39:00Z,64.34,Aqua,100,N,MODIS_NRT,1
48.7469,44.4516,2026-07-31T01:39:00Z,202.21,Aqua,100,N,MODIS_NRT,1
48.7571,44.456,2026-07-31T01:39:00Z,96.44,Aqua,100,N,MODIS_NRT,1
48.7609,44.4373,2026-07-31T01:39:00Z,49.53,Aqua,100,N,MODIS_NRT,1
51.1387,37.9322,2026-07-31T01:39:00Z,7.22,Aqua,55,N,MODIS_NRT,1
45.4749,41.1313,2026-07-31T01:39:00Z,68.02,Aqua,100,N,MODIS_NRT,1
30.6005,118.9484,2026-07-31T01:37:00Z,27.38,Terra,32,D,MODIS_NRT,1
30.7061,118.8876,2026-07-31T01:37:00Z,32.37,Terra,70,D,MODIS_NRT,1
30.6998,118.4479,2026-07-31T01:37:00Z,26.08,Terra,43,D,MODIS_NRT,1
30.645,117.8945,2026-07-31T01:37:00Z,27.86,Terra,66,D,MODIS_NRT,1
30.6125,118.2233,2026-07-31T01:37:00Z,13.12,Terra,39,D,MODIS_NRT,1
30.6106,122.1005,2026-07-31T01:37:00Z,35.59,Terra,33,D,MODIS_NRT,1
30.0661,118.5567,2026-07-31T01:37:00Z,22.25,Terra,17,D,MODIS_NRT,1
30.381,114.8079,2026-07-31T01:37:00Z,7.97,Terra,17,D,MODIS_NRT,1
30.3365,114.0835,2026-07-31T01:37:00Z,8.01,Terra,0,D,MODIS_NRT,1
30.3079,119.7868,2026-07-31T01:37:00Z,20.78,Terra,47,D,MODIS_NRT,1
30.7144,118.0202,2026-07-31T01:37:00Z,12.95,Terra,59,D,MODIS_NRT,1
30.0537,118.5534,2026-07-31T01:37:00Z,28.22,Terra,48,D,MODIS_NRT,1
30.7077,118.0252,2026-07-31T01:37:00Z,14.74,Terra,62,D,MODIS_NRT,1
30.7267,118.4611,2026-07-31T01:37:00Z,14.94,Terra,51,D,MODIS_NRT,1
30.7182,115.3672,2026-07-31T01:37:00Z,12.04,Terra,55,D,MODIS_NRT,1
30.72,113.8344,2026-07-31T01:37:00Z,6.8,Terra,54,D,MODIS_NRT,1
30.7259,118.9875,2026-07-31T01:37:00Z,15.6,Terra,44,D,MODIS_NRT,1
29.8996,118.4556,2026-07-31T01:37:00Z,41.51,Terra,75,D,MODIS_NRT,1
30.7292,117.9426,2026-07-31T01:37:00Z,16.76,Terra,66,D,MODIS_NRT,1
30.7471,114.5863,2026-07-31T01:37:00Z,8.71,Terra,27,D,MODIS_NRT,1
30.9088,119.3326,2026-07-31T01:37:00Z,16.54,Terra,41,D,MODIS_NRT,1
30.9176,118.5684,2026-07-31T01:37:00Z,19.11,Terra,62,D,MODIS_NRT,1
30.9402,118.8471,2026-07-31T01:37:00Z,17.19,Terra,31,D,MODIS_NRT,1
30.9661,118.6484,2026-07-31T01:37:00Z,36.52,Terra,50,D,MODIS_NRT,1
30.9678,118.6556,2026-07-31T01:37:00Z,43.79,Terra,60,D,MODIS_NRT,1
31.0205,118.715,2026-07-31T01:37:00Z,36.45,Terra,54,D,MODIS_NRT,1
31.0286,118.7398,2026-07-31T01:37:00Z,28.93,Terra,42,D,MODIS_NRT,1
30.0217,119.7454,2026-07-31T01:37:00Z,22.0,Terra,58,D,MODIS_NRT,1
29.7289,116.6228,2026-07-31T01:37:00Z,8.88,Terra,41,D,MODIS_NRT,1
29.8989,118.4489,2026-07-31T01:37:00Z,36.44,Terra,37,D,MODIS_NRT,1
28.5668,119.3832,2026-07-31T01:37:00Z,19.68,Terra,27,D,MODIS_NRT,1
31.4086,116.0294,2026-07-31T01:37:00Z,7.04,Terra,17,D,MODIS_NRT,1
28.0871,119.5464,2026-07-31T01:37:00Z,22.38,Terra,25,D,MODIS_NRT,1
28.2919,117.6863,2026-07-31T01:37:00Z,28.07,Terra,72,D,MODIS_NRT,1
28.3429,117.7704,2026-07-31T01:37:00Z,15.16,Terra,32,D,MODIS_NRT,1
28.388,117.5826,2026-07-31T01:37:00Z,21.34,Terra,42,D,MODIS_NRT,1
28.3911,117.5898,2026-07-31T01:37:00Z,18.01,Terra,66,D,MODIS_NRT,1
28.3922,118.0496,2026-07-31T01:37:00Z,20.32,Terra,40,D,MODIS_NRT,1
28.3927,118.0552,2026-07-31T01:37:00Z,20.35,Terra,60,D,MODIS_NRT,1
28.395,117.5698,2026-07-31T01:37:00Z,20.85,Terra,68,D,MODIS_NRT,1
28.3966,118.1018,2026-07-31T01:37:00Z,16.79,Terra,32,D,MODIS_NRT,1
28.4711,119.4656,2026-07-31T01:37:00Z,20.85,Terra,46,D,MODIS_NRT,1
28.4762,119.4723,2026-07-31T01:37:00Z,22.69,Terra,39,D,MODIS_NRT,1
28.6519,119.3887,2026-07-31T01:37:00Z,18.18,Terra,10,D,MODIS_NRT,1
29.8503,117.7622,2026-07-31T01:37:00Z,15.17,Terra,58,D,MODIS_NRT,1
28.8824,118.4725,2026-07-31T01:37:00Z,22.55,Terra,65,D,MODIS_NRT,1
28.9398,118.5178,2026-07-31T01:37:00Z,20.38,Terra,46,D,MODIS_NRT,1
28.9414,118.5117,2026-07-31T01:37:00Z,20.34,Terra,44,D,MODIS_NRT,1
29.0114,117.1694,2026-07-31T01:37:00Z,22.04,Terra,53,D,MODIS_NRT,1
29.2348,119.4192,2026-07-31T01:37:00Z,23.12,Terra,21,D,MODIS_NRT,1
29.4414,113.4262,2026-07-31T01:37:00Z,6.94,Terra,56,D,MODIS_NRT,1
29.5144,113.2542,2026-07-31T01:37:00Z,6.8,Terra,42,D,MODIS_NRT,1
29.6342,113.2623,2026-07-31T01:37:00Z,6.19,Terra,62,D,MODIS_NRT,1
29.6365,120.884,2026-07-31T01:37:00Z,33.04,Terra,19,D,MODIS_NRT,1
29.7281,118.2344,2026-07-31T01:37:00Z,15.33,Terra,21,D,MODIS_NRT,1
29.7912,118.2574,2026-07-31T01:37:00Z,26.46,Terra,64,D,MODIS_NRT,1
29.8337,118.319,2026-07-31T01:37:00Z,21.25,Terra,51,D,MODIS_NRT,1
31.1895,113.6929,2026-07-31T01:37:00Z,7.22,Terra,63,D,MODIS_NRT,1
28.9444,118.4952,2026-07-31T01:37:00Z,17.86,Terra,43,D,MODIS_NRT,1
31.5681,118.8609,2026-07-31T01:37:00Z,23.92,Terra,33,D,MODIS_NRT,1
35.265,116.821,2026-07-31T01:37:00Z,6.51,Terra,34,D,MODIS_NRT,1
33.4282,120.2814,2026-07-31T01:37:00Z,21.52,Terra,57,D,MODIS_NRT,1
33.5399,115.7873,2026-07-31T01:37:00Z,8.71,Terra,65,D,MODIS_NRT,1
33.6042,119.6247,2026-07-31T01:37:00Z,19.65,Terra,39,D,MODIS_NRT,1
33.6353,115.6552,2026-07-31T01:37:00Z,6.5,Terra,56,D,MODIS_NRT,1
33.7672,119.1609,2026-07-31T01:37:00Z,20.21,Terra,34,D,MODIS_NRT,1
34.2047,118.9111,2026-07-31T01:37:00Z,15.89,Terra,59,D,MODIS_NRT,1
34.2825,119.7048,2026-07-31T01:37:00Z,15.44,Terra,49,D,MODIS_NRT,1
34.408,116.0359,2026-07-31T01:37:00Z,7.18,Terra,44,D,MODIS_NRT,1
34.4306,116.3841,2026-07-31T01:37:00Z,10.27,Terra,25,D,MODIS_NRT,1
31.5698,120.1487,2026-07-31T01:37:00Z,36.94,Terra,56,D,MODIS_NRT,1
34.4616,115.9739,2026-07-31T01:37:00Z,6.69,Terra,47,D,MODIS_NRT,1
34.8792,116.6598,2026-07-31T01:37:00Z,9.69,Terra,45,D,MODIS_NRT,1
35.3676,116.5297,2026-07-31T01:37:00Z,8.69,Terra,35,D,MODIS_NRT,1
33.2533,119.3828,2026-07-31T01:37:00Z,29.44,Terra,41,D,MODIS_NRT,1
35.3952,116.6714,2026-07-31T01:37:00Z,10.6,Terra,56,D,MODIS_NRT,1
35.4321,116.0363,2026-07-31T01:37:00Z,11.9,Terra,71,D,MODIS_NRT,1
35.4818,116.4663,2026-07-31T01:37:00Z,8.96,Terra,56,D,MODIS_NRT,1
35.5217,116.5395,2026-07-31T01:37:00Z,8.8,Terra,40,D,MODIS_NRT,1
35.5555,116.52,2026-07-31T01:37:00Z,9.57,Terra,40,D,MODIS_NRT,1
35.5616,116.6696,2026-07-31T01:37:00Z,11.81,Terra,65,D,MODIS_NRT,1
35.564,116.6559,2026-07-31T01:37:00Z,12.8,Terra,64,D,MODIS_NRT,1
35.6975,116.4849,2026-07-31T01:37:00Z,10.49,Terra,27,D,MODIS_NRT,1
35.6977,116.1758,2026-07-31T01:37:00Z,10.77,Terra,55,D,MODIS_NRT,1
35.7421,116.1129,2026-07-31T01:37:00Z,10.53,Terra,30,D,MODIS_NRT,1
36.3522,116.1594,2026-07-31T01:37:00Z,10.3,Terra,69,D,MODIS_NRT,1
59.1326,37.7859,2026-07-31T01:37:00Z,9.16,Aqua,51,D,MODIS_NRT,1
33.395,115.3677,2026-07-31T01:37:00Z,11.31,Terra,61,D,MODIS_NRT,1
33.9898,116.9461,2026-07-31T01:37:00Z,10.63,Terra,38,D,MODIS_NRT,1
33.2512,119.3756,2026-07-31T01:37:00Z,25.6,Terra,40,D,MODIS_NRT,1
32.353,119.9164,2026-07-31T01:37:00Z,22.57,Terra,63,D,MODIS_NRT,1
31.5787,118.7908,2026-07-31T01:37:00Z,21.51,Terra,46,D,MODIS_NRT,1
31.5855,118.7756,2026-07-31T01:37:00Z,18.67,Terra,23,D,MODIS_NRT,1
31.6212,120.5178,2026-07-31T01:37:00Z,23.02,Terra,44,D,MODIS_NRT,1
31.6267,118.6984,2026-07-31T01:37:00Z,16.85,Terra,50,D,MODIS_NRT,1
31.6387,118.7017,2026-07-31T01:37:00Z,16.23,Terra,47,D,MODIS_NRT,1
31.6782,117.8556,2026-07-31T01:37:00Z,13.45,Terra,35,D,MODIS_NRT,1
33.2461,115.4046,2026-07-31T01:37:00Z,9.05,Terra,50,D,MODIS_NRT,1
31.8279,119.0132,2026-07-31T01:37:00Z,21.03,Terra,60,D,MODIS_NRT,1
31.9429,119.9559,2026-07-31T01:37:00Z,28.77,Terra,45,D,MODIS_NRT,1
32.1916,119.8574,2026-07-31T01:37:00Z,21.98,Terra,0,D,MODIS_NRT,1
32.1963,115.6103,2026-07-31T01:37:00Z,22.69,Terra,63,D,MODIS_NRT,1
32.3107,115.9591,2026-07-31T01:37:00Z,14.3,Terra,17,D,MODIS_NRT,1
31.731,115.9647,2026-07-31T01:37:00Z,18.32,Terra,67,D,MODIS_NRT,1
32.4649,120.1448,2026-07-31T01:37:00Z,27.22,Terra,64,D,MODIS_NRT,1
32.8492,115.8384,2026-07-31T01:37:00Z,9.54,Terra,39,D,MODIS_NRT,1
32.4904,119.8351,2026-07-31T01:37:00Z,24.52,Terra,31,D,MODIS_NRT,1
33.2265,115.5187,2026-07-31T01:37:00Z,7.52,Terra,27,D,MODIS_NRT,1
33.2242,115.5315,2026-07-31T01:37:00Z,9.23,Terra,41,D,MODIS_NRT,1
33.2223,115.5245,2026-07-31T01:37:00Z,9.98,Terra,34,D,MODIS_NRT,1
32.9034,120.0368,2026-07-31T01:37:00Z,23.0,Terra,59,D,MODIS_NRT,1
32.7495,119.4808,2026-07-31T01:37:00Z,29.92,Terra,46,D,MODIS_NRT,1
32.7432,119.7756,2026-07-31T01:37:00Z,17.58,Terra,53,D,MODIS_NRT,1
32.6467,115.6392,2026-07-31T01:37:00Z,13.53,Terra,30,D,MODIS_NRT,1
32.6418,120.1295,2026-07-31T01:37:00Z,20.38,Terra,33,D,MODIS_NRT,1
32.514,120.3553,2026-07-31T01:37:00Z,25.22,Terra,14,D,MODIS_NRT,1
40.7449,122.8439,2026-07-31T01:34:00Z,15.75,Terra,33,D,MODIS_NRT,1
39.5225,118.0829,2026-07-31T01:34:00Z,9.77,Terra,47,D,MODIS_NRT,1
39.9457,118.037,2026-07-31T01:34:00Z,11.0,Terra,58,D,MODIS_NRT,1
39.9442,118.568,2026-07-31T01:34:00Z,12.87,Terra,37,D,MODIS_NRT,1
39.922,118.6899,2026-07-31T01:34:00Z,9.17,Terra,45,D,MODIS_NRT,1
39.912,118.6868,2026-07-31T01:34:00Z,10.73,Terra,64,D,MODIS_NRT,1
39.7441,118.6389,2026-07-31T01:34:00Z,12.69,Terra,53,D,MODIS_NRT,1
36.7914,117.2166,2026-07-31T01:34:00Z,9.33,Terra,57,D,MODIS_NRT,1
37.2732,117.1308,2026-07-31T01:34:00Z,7.09,Terra,38,D,MODIS_NRT,1
36.9873,117.1647,2026-07-31T01:34:00Z,11.9,Terra,45,D,MODIS_NRT,1
36.9334,117.115,2026-07-31T01:34:00Z,17.19,Terra,76,D,MODIS_NRT,1
36.8648,116.9163,2026-07-31T01:34:00Z,11.72,Terra,69,D,MODIS_NRT,1
36.7939,117.2025,2026-07-31T01:34:00Z,9.31,Terra,67,D,MODIS_NRT,1
36.6222,116.8187,2026-07-31T01:34:00Z,12.74,Terra,51,D,MODIS_NRT,1
40.9655,115.2761,2026-07-31T01:34:00Z,5.91,Terra,43,D,MODIS_NRT,1
40.8863,122.6907,2026-07-31T01:34:00Z,17.74,Terra,59,D,MODIS_NRT,1
45.7542,115.7228,2026-07-31T01:34:00Z,12.02,Terra,74,D,MODIS_NRT,1
41.273,120.5375,2026-07-31T01:34:00Z,11.94,Terra,58,D,MODIS_NRT,1
42.9518,119.0819,2026-07-31T01:34:00Z,12.52,Terra,57,D,MODIS_NRT,1
41.2742,120.5443,2026-07-31T01:34:00Z,16.89,Terra,58,D,MODIS_NRT,1
46.0505,122.1336,2026-07-31T01:34:00Z,23.05,Terra,77,D,MODIS_NRT,1
44.8392,120.7944,2026-07-31T01:34:00Z,8.33,Terra,59,D,MODIS_NRT,1
44.5537,120.9223,2026-07-31T01:34:00Z,10.57,Terra,36,D,MODIS_NRT,1
43.8789,120.1776,2026-07-31T01:34:00Z,10.23,Terra,68,D,MODIS_NRT,1
46.0543,122.1415,2026-07-31T01:34:00Z,29.55,Terra,80,D,MODIS_NRT,1
42.3117,118.9376,2026-07-31T01:34:00Z,10.41,Terra,69,D,MODIS_NRT,1
41.7983,120.6208,2026-07-31T01:34:00Z,9.2,Terra,60,D,MODIS_NRT,1
41.6242,120.3757,2026-07-31T01:34:00Z,9.88,Terra,24,D,MODIS_NRT,1
41.5126,120.3503,2026-07-31T01:34:00Z,10.74,Terra,32,D,MODIS_NRT,1
41.5487,119.2389,2026-07-31T01:34:00Z,18.54,Terra,75,D,MODIS_NRT,1
42.2645,119.1432,2026-07-31T01:34:00Z,10.1,Terra,52,D,MODIS_NRT,1
58.4848,107.0194,2026-07-31T01:30:00Z,26.58,Terra,52,D,MODIS_NRT,1
56.8136,129.8514,2026-07-31T01:30:00Z,7.28,Terra,28,D,MODIS_NRT,1
56.8141,129.8455,2026-07-31T01:30:00Z,7.38,Terra,30,D,MODIS_NRT,1
57.5582,105.9287,2026-07-31T01:30:00Z,25.6,Terra,60,D,MODIS_NRT,1
59.7977,109.456,2026-07-31T01:30:00Z,14.92,Terra,57,D,MODIS_NRT,1
59.7995,109.4147,2026-07-31T01:30:00Z,27.53,Terra,69,D,MODIS_NRT,1
61.3511,112.8063,2026-07-31T01:28:00Z,104.52,Terra,92,D,MODIS_NRT,1
59.8105,109.4223,2026-07-31T01:28:00Z,34.75,Terra,73,D,MODIS_NRT,1
60.9206,112.1223,2026-07-31T01:28:00Z,9.14,Terra,58,D,MODIS_NRT,1
58.4759,137.6341,2026-07-31T01:28:00Z,28.7,Terra,63,D,MODIS_NRT,1
60.9448,112.0294,2026-07-31T01:28:00Z,12.03,Terra,62,D,MODIS_NRT,1
61.3396,112.8033,2026-07-31T01:28:00Z,23.11,Terra,27,D,MODIS_NRT,1
61.3412,112.8293,2026-07-31T01:28:00Z,33.25,Terra,72,D,MODIS_NRT,1
61.3433,112.7968,2026-07-31T01:28:00Z,71.11,Terra,87,D,MODIS_NRT,1
64.2594,108.7556,2026-07-31T01:28:00Z,50.07,Terra,28,D,MODIS_NRT,1
61.5446,113.1662,2026-07-31T01:28:00Z,30.52,Terra,72,D,MODIS_NRT,1
62.3481,113.714,2026-07-31T01:28:00Z,23.68,Terra,75,D,MODIS_NRT,1
62.3502,113.6818,2026-07-31T01:28:00Z,25.98,Terra,75,D,MODIS_NRT,1
62.3999,113.6048,2026-07-31T01:28:00Z,8.7,Terra,57,D,MODIS_NRT,1
65.2969,105.4377,2026-07-31T01:28:00Z,26.87,Terra,49,D,MODIS_NRT,1
65.8444,117.7886,2026-07-31T01:28:00Z,12.05,Terra,64,D,MODIS_NRT,1
62.3438,113.7784,2026-07-31T01:28:00Z,14.28,Terra,60,D,MODIS_NRT,1
66.4905,117.5951,2026-07-31T01:26:00Z,10.51,Terra,28,D,MODIS_NRT,1
66.08,117.4023,2026-07-31T01:26:00Z,15.93,Terra,35,D,MODIS_NRT,1
68.3371,106.7424,2026-07-31T01:26:00Z,116.0,Terra,83,D,MODIS_NRT,1
66.6734,115.4593,2026-07-31T01:26:00Z,10.54,Terra,55,D,MODIS_NRT,1
66.1731,117.518,2026-07-31T01:26:00Z,10.12,Terra,49,D,MODIS_NRT,1
66.484,117.9524,2026-07-31T01:26:00Z,12.02,Terra,63,D,MODIS_NRT,1
66.4549,117.571,2026-07-31T01:26:00Z,18.75,Terra,70,D,MODIS_NRT,1
66.4524,117.6029,2026-07-31T01:26:00Z,10.97,Terra,40,D,MODIS_NRT,1
68.5311,110.465,2026-07-31T01:26:00Z,19.27,Terra,61,D,MODIS_NRT,1
68.3398,106.7333,2026-07-31T01:26:00Z,72.43,Terra,76,D,MODIS_NRT,1
69.387,108.7792,2026-07-31T01:26:00Z,36.32,Terra,68,D,MODIS_NRT,1
69.0036,108.4886,2026-07-31T01:26:00Z,131.57,Terra,87,D,MODIS_NRT,1
69.4549,109.7772,2026-07-31T01:26:00Z,56.61,Terra,76,D,MODIS_NRT,1
69.4586,109.8538,2026-07-31T01:26:00Z,42.8,Terra,72,D,MODIS_NRT,1
69.4599,109.7842,2026-07-31T01:26:00Z,83.76,Terra,82,D,MODIS_NRT,1
69.4668,110.445,2026-07-31T01:26:00Z,187.0,Terra,93,D,MODIS_NRT,1
69.4685,110.3796,2026-07-31T01:26:00Z,62.88,Terra,79,D,MODIS_NRT,1
69.475,110.3874,2026-07-31T01:26:00Z,291.7,Terra,98,D,MODIS_NRT,1
69.4534,109.847,2026-07-31T01:26:00Z,43.1,Terra,72,D,MODIS_NRT,1
64.2822,-148.3526,2026-07-31T01:22:00Z,365.56,Aqua,100,D,MODIS_NRT,1
64.2802,-148.404,2026-07-31T01:22:00Z,154.41,Aqua,91,D,MODIS_NRT,1
64.2869,-148.409,2026-07-31T01:22:00Z,121.37,Aqua,88,D,MODIS_NRT,1
64.2888,-148.3575,2026-07-31T01:22:00Z,402.07,Aqua,100,D,MODIS_NRT,1
54.0817,-84.011,2026-07-31T01:11:00Z,7.43,Terra,57,D,MODIS_NRT,1
51.3509,-83.4801,2026-07-31T01:11:00Z,19.83,Terra,88,D,MODIS_NRT,1
